tag,date,source_or_held_out,fixed_column,feature_index,feature,T_source_normalized
S4_set_1,1925-01-19,source_held_in,161,0,axis_1,0.8175593614578247
S4_set_1,1925-01-19,source_held_in,161,1,axis_2,1.4995826482772827
S4_set_1,1925-01-19,source_held_in,161,2,axis_3,3.6998131275177
S4_set_1,1925-01-19,source_held_in,161,3,axis_4,-0.867062509059906
S4_set_1,1925-01-19,source_held_in,162,0,axis_1,0.2665127217769623
S4_set_1,1925-01-19,source_held_in,162,1,axis_2,0.28341761231422424
S4_set_1,1925-01-19,source_held_in,162,2,axis_3,-1.2034600973129272
S4_set_1,1925-01-19,source_held_in,162,3,axis_4,0.4718054533004761
S4_set_1,1925-01-19,source_held_in,163,0,axis_1,-0.27626314759254456
S4_set_1,1925-01-19,source_held_in,163,1,axis_2,-0.8816255331039429
S4_set_1,1925-01-19,source_held_in,163,2,axis_3,-0.9646108746528625
S4_set_1,1925-01-19,source_held_in,163,3,axis_4,-0.13640807569026947
S4_set_1,1925-01-19,source_held_in,164,0,axis_1,0.12964579463005066
S4_set_1,1925-01-19,source_held_in,164,1,axis_2,-0.3526478409767151
S4_set_1,1925-01-19,source_held_in,164,2,axis_3,0.1423911452293396
S4_set_1,1925-01-19,source_held_in,164,3,axis_4,0.3128345012664795
S4_set_1,1925-01-19,source_held_in,165,0,axis_1,0.3861292004585266
S4_set_1,1925-01-19,source_held_in,165,1,axis_2,-1.1804903745651245
S4_set_1,1925-01-19,source_held_in,165,2,axis_3,-0.4119226932525635
S4_set_1,1925-01-19,source_held_in,165,3,axis_4,0.22945012152194977
S4_set_1,1925-01-19,source_held_in,166,0,axis_1,0.6778085231781006
S4_set_1,1925-01-19,source_held_in,166,1,axis_2,1.0232468843460083
S4_set_1,1925-01-19,source_held_in,166,2,axis_3,-2.356464147567749
S4_set_1,1925-01-19,source_held_in,166,3,axis_4,0.9692392349243164
S4_set_1,1925-01-19,source_held_in,167,0,axis_1,0.3852733075618744
S4_set_1,1925-01-19,source_held_in,167,1,axis_2,-0.1435636579990387
S4_set_1,1925-01-19,source_held_in,167,2,axis_3,0.4376077353954315
S4_set_1,1925-01-19,source_held_in,167,3,axis_4,0.08126331865787506
S4_set_1,1925-01-19,source_held_in,168,0,axis_1,0.31429561972618103
S4_set_1,1925-01-19,source_held_in,168,1,axis_2,-0.007412018720060587
S4_set_1,1925-01-19,source_held_in,168,2,axis_3,-0.7544980645179749
S4_set_1,1925-01-19,source_held_in,168,3,axis_4,-0.13784922659397125
S4_set_1,1925-01-19,source_held_in,169,0,axis_1,1.5076671838760376
S4_set_1,1925-01-19,source_held_in,169,1,axis_2,-1.5584994554519653
S4_set_1,1925-01-19,source_held_in,169,2,axis_3,4.470887660980225
S4_set_1,1925-01-19,source_held_in,169,3,axis_4,-0.6946545243263245
S4_set_1,1925-01-19,source_held_in,170,0,axis_1,0.8761932253837585
S4_set_1,1925-01-19,source_held_in,170,1,axis_2,0.4176498055458069
S4_set_1,1925-01-19,source_held_in,170,2,axis_3,0.14329130947589874
S4_set_1,1925-01-19,source_held_in,170,3,axis_4,1.6751831769943237
S4_set_1,1925-01-19,source_held_in,171,0,axis_1,1.6135183572769165
S4_set_1,1925-01-19,source_held_in,171,1,axis_2,-0.8217078447341919
S4_set_1,1925-01-19,source_held_in,171,2,axis_3,-1.1338167190551758
S4_set_1,1925-01-19,source_held_in,171,3,axis_4,-0.7117271423339844
S4_set_1,1925-01-19,source_held_in,172,0,axis_1,0.24758923053741455
S4_set_1,1925-01-19,source_held_in,172,1,axis_2,0.5057101845741272
S4_set_1,1925-01-19,source_held_in,172,2,axis_3,-1.2135138511657715
S4_set_1,1925-01-19,source_held_in,172,3,axis_4,-1.2229727506637573
S4_set_1,1925-01-19,source_held_in,173,0,axis_1,1.6900053024291992
S4_set_1,1925-01-19,source_held_in,173,1,axis_2,-1.0212582349777222
S4_set_1,1925-01-19,source_held_in,173,2,axis_3,2.5801079273223877
S4_set_1,1925-01-19,source_held_in,173,3,axis_4,0.1487879455089569
S4_set_1,1925-01-19,source_held_in,174,0,axis_1,1.1232699155807495
S4_set_1,1925-01-19,source_held_in,174,1,axis_2,0.21593300998210907
S4_set_1,1925-01-19,source_held_in,174,2,axis_3,3.636892795562744
S4_set_1,1925-01-19,source_held_in,174,3,axis_4,0.7054590582847595
S4_set_1,1925-01-19,source_held_in,175,0,axis_1,0.525824785232544
S4_set_1,1925-01-19,source_held_in,175,1,axis_2,-0.03620794788002968
S4_set_1,1925-01-19,source_held_in,175,2,axis_3,2.076782464981079
S4_set_1,1925-01-19,source_held_in,175,3,axis_4,-0.27338695526123047
S4_set_2,1925-01-19,source_held_in,0,0,axis_1,0.004265336319804192
S4_set_2,1925-01-19,source_held_in,0,1,axis_2,0.16666042804718018
S4_set_2,1925-01-19,source_held_in,0,2,axis_3,-0.033655133098363876
S4_set_2,1925-01-19,source_held_in,0,3,axis_4,0.08588661998510361
S4_set_2,1925-01-19,source_held_in,1,0,axis_1,0.03168880194425583
S4_set_2,1925-01-19,source_held_in,1,1,axis_2,-0.04495604708790779
S4_set_2,1925-01-19,source_held_in,1,2,axis_3,0.1072787493467331
S4_set_2,1925-01-19,source_held_in,1,3,axis_4,0.24519295990467072
S4_set_2,1925-01-19,source_held_in,2,0,axis_1,0.16436351835727692
S4_set_2,1925-01-19,source_held_in,2,1,axis_2,-0.07100939005613327
S4_set_2,1925-01-19,source_held_in,2,2,axis_3,-0.05120309069752693
S4_set_2,1925-01-19,source_held_in,2,3,axis_4,0.13850563764572144
S4_set_2,1925-01-19,source_held_in,3,0,axis_1,0.05013811215758324
S4_set_2,1925-01-19,source_held_in,3,1,axis_2,1.0005346536636353
S4_set_2,1925-01-19,source_held_in,3,2,axis_3,-1.4056040048599243
S4_set_2,1925-01-19,source_held_in,3,3,axis_4,-0.6435506343841553
S4_set_2,1925-01-19,source_held_in,4,0,axis_1,0.6162097454071045
S4_set_2,1925-01-19,source_held_in,4,1,axis_2,2.1494781970977783
S4_set_2,1925-01-19,source_held_in,4,2,axis_3,0.7853075861930847
S4_set_2,1925-01-19,source_held_in,4,3,axis_4,0.4699014127254486
S4_set_2,1925-01-19,source_held_in,5,0,axis_1,-0.6055266857147217
S4_set_2,1925-01-19,source_held_in,5,1,axis_2,0.8179457783699036
S4_set_2,1925-01-19,source_held_in,5,2,axis_3,0.5674026608467102
S4_set_2,1925-01-19,source_held_in,5,3,axis_4,-0.5746382474899292
S4_set_2,1925-01-19,source_held_in,6,0,axis_1,-3.479191541671753
S4_set_2,1925-01-19,source_held_in,6,1,axis_2,2.952903985977173
S4_set_2,1925-01-19,source_held_in,6,2,axis_3,-4.65440559387207
S4_set_2,1925-01-19,source_held_in,6,3,axis_4,-2.901418685913086
S4_set_2,1925-01-19,source_held_in,7,0,axis_1,0.39611026644706726
S4_set_2,1925-01-19,source_held_in,7,1,axis_2,0.16684164106845856
S4_set_2,1925-01-19,source_held_in,7,2,axis_3,0.15956807136535645
S4_set_2,1925-01-19,source_held_in,7,3,axis_4,0.23969067633152008
S4_set_2,1925-01-19,source_held_in,8,0,axis_1,0.2587437331676483
S4_set_2,1925-01-19,source_held_in,8,1,axis_2,-0.26384177803993225
S4_set_2,1925-01-19,source_held_in,8,2,axis_3,0.08048855513334274
S4_set_2,1925-01-19,source_held_in,8,3,axis_4,0.31015750765800476
S4_set_2,1925-01-19,source_held_in,9,0,axis_1,0.36881861090660095
S4_set_2,1925-01-19,source_held_in,9,1,axis_2,0.7166943550109863
S4_set_2,1925-01-19,source_held_in,9,2,axis_3,0.4278337359428406
S4_set_2,1925-01-19,source_held_in,9,3,axis_4,-0.1201646476984024
S4_set_2,1925-01-19,source_held_in,10,0,axis_1,0.12325538694858551
S4_set_2,1925-01-19,source_held_in,10,1,axis_2,-0.07922017574310303
S4_set_2,1925-01-19,source_held_in,10,2,axis_3,-0.0870106965303421
S4_set_2,1925-01-19,source_held_in,10,3,axis_4,0.21282687783241272
S4_set_2,1925-01-19,source_held_in,11,0,axis_1,0.318866103887558
S4_set_2,1925-01-19,source_held_in,11,1,axis_2,-0.006366662681102753
S4_set_2,1925-01-19,source_held_in,11,2,axis_3,-0.15208940207958221
S4_set_2,1925-01-19,source_held_in,11,3,axis_4,-0.21717897057533264
S4_set_2,1925-01-19,source_held_in,12,0,axis_1,0.31445878744125366
S4_set_2,1925-01-19,source_held_in,12,1,axis_2,-0.35086971521377563
S4_set_2,1925-01-19,source_held_in,12,2,axis_3,-0.18262435495853424
S4_set_2,1925-01-19,source_held_in,12,3,axis_4,-0.1543354094028473
S4_set_2,1925-01-19,source_held_in,13,0,axis_1,0.11314666271209717
S4_set_2,1925-01-19,source_held_in,13,1,axis_2,-0.05438463017344475
S4_set_2,1925-01-19,source_held_in,13,2,axis_3,-0.10087700188159943
S4_set_2,1925-01-19,source_held_in,13,3,axis_4,-0.04957760497927666
S4_set_2,1925-01-19,source_held_in,14,0,axis_1,-0.2858785390853882
S4_set_2,1925-01-19,source_held_in,14,1,axis_2,-0.0885436162352562
S4_set_2,1925-01-19,source_held_in,14,2,axis_3,0.5695048570632935
S4_set_2,1925-01-19,source_held_in,14,3,axis_4,-0.12599295377731323
S4_set_2,1925-01-19,source_held_in,15,0,axis_1,-0.10559073090553284
S4_set_2,1925-01-19,source_held_in,15,1,axis_2,0.2701793909072876
S4_set_2,1925-01-19,source_held_in,15,2,axis_3,-0.1309957206249237
S4_set_2,1925-01-19,source_held_in,15,3,axis_4,-0.424507200717926
S4_set_2,1925-01-19,source_held_in,16,0,axis_1,0.0972355380654335
S4_set_2,1925-01-19,source_held_in,16,1,axis_2,-0.6582087874412537
S4_set_2,1925-01-19,source_held_in,16,2,axis_3,0.2520441710948944
S4_set_2,1925-01-19,source_held_in,16,3,axis_4,-0.010464939288794994
S4_set_2,1925-01-19,source_held_in,17,0,axis_1,-0.6661314964294434
S4_set_2,1925-01-19,source_held_in,17,1,axis_2,-0.3594911992549896
S4_set_2,1925-01-19,source_held_in,17,2,axis_3,-0.09447550028562546
S4_set_2,1925-01-19,source_held_in,17,3,axis_4,-0.06283174455165863
S4_set_2,1925-01-19,source_held_in,18,0,axis_1,0.10546465218067169
S4_set_2,1925-01-19,source_held_in,18,1,axis_2,-0.4041975140571594
S4_set_2,1925-01-19,source_held_in,18,2,axis_3,-0.22060248255729675
S4_set_2,1925-01-19,source_held_in,18,3,axis_4,0.2343766689300537
S4_set_2,1925-01-19,source_held_in,19,0,axis_1,0.12259133905172348
S4_set_2,1925-01-19,source_held_in,19,1,axis_2,0.014995282515883446
S4_set_2,1925-01-19,source_held_in,19,2,axis_3,0.032314177602529526
S4_set_2,1925-01-19,source_held_in,19,3,axis_4,-0.08882182836532593
S4_set_2,1925-01-19,source_held_in,20,0,axis_1,0.17552450299263
S4_set_2,1925-01-19,source_held_in,20,1,axis_2,-0.15210703015327454
S4_set_2,1925-01-19,source_held_in,20,2,axis_3,-0.11842504888772964
S4_set_2,1925-01-19,source_held_in,20,3,axis_4,0.17267537117004395
S4_set_2,1925-01-19,source_held_in,21,0,axis_1,0.27048003673553467
S4_set_2,1925-01-19,source_held_in,21,1,axis_2,-0.4606652855873108
S4_set_2,1925-01-19,source_held_in,21,2,axis_3,-0.19281063973903656
S4_set_2,1925-01-19,source_held_in,21,3,axis_4,-0.15715445578098297
S4_set_2,1925-01-19,source_held_in,22,0,axis_1,0.11322999745607376
S4_set_2,1925-01-19,source_held_in,22,1,axis_2,-0.2485624998807907
S4_set_2,1925-01-19,source_held_in,22,2,axis_3,-0.21900832653045654
S4_set_2,1925-01-19,source_held_in,22,3,axis_4,0.6789804100990295
S4_set_2,1925-01-19,source_held_in,23,0,axis_1,0.20513513684272766
S4_set_2,1925-01-19,source_held_in,23,1,axis_2,-0.3408888280391693
S4_set_2,1925-01-19,source_held_in,23,2,axis_3,-0.31305965781211853
S4_set_2,1925-01-19,source_held_in,23,3,axis_4,0.7147048711776733
S4_set_2,1925-01-19,source_held_in,24,0,axis_1,-0.13287383317947388
S4_set_2,1925-01-19,source_held_in,24,1,axis_2,0.17231649160385132
S4_set_2,1925-01-19,source_held_in,24,2,axis_3,0.16188299655914307
S4_set_2,1925-01-19,source_held_in,24,3,axis_4,0.25537511706352234
S4_set_2,1925-01-19,source_held_in,25,0,axis_1,0.17427034676074982
S4_set_2,1925-01-19,source_held_in,25,1,axis_2,0.11602256447076797
S4_set_2,1925-01-19,source_held_in,25,2,axis_3,-0.11929398030042648
S4_set_2,1925-01-19,source_held_in,25,3,axis_4,0.4117739796638489
S4_set_2,1925-01-19,source_held_in,26,0,axis_1,0.15444710850715637
S4_set_2,1925-01-19,source_held_in,26,1,axis_2,-0.005338340997695923
S4_set_2,1925-01-19,source_held_in,26,2,axis_3,-0.2627015709877014
S4_set_2,1925-01-19,source_held_in,26,3,axis_4,0.17586076259613037
S4_set_2,1925-01-19,source_held_in,27,0,axis_1,0.14248472452163696
S4_set_2,1925-01-19,source_held_in,27,1,axis_2,-0.26474806666374207
S4_set_2,1925-01-19,source_held_in,27,2,axis_3,0.011735660955309868
S4_set_2,1925-01-19,source_held_in,27,3,axis_4,0.1428343802690506
S4_set_2,1925-01-19,source_held_in,28,0,axis_1,1.0025410652160645
S4_set_2,1925-01-19,source_held_in,28,1,axis_2,-0.6659722924232483
S4_set_2,1925-01-19,source_held_in,28,2,axis_3,-0.4770698547363281
S4_set_2,1925-01-19,source_held_in,28,3,axis_4,0.6725677251815796
S4_set_2,1925-01-19,source_held_in,29,0,axis_1,-1.2202354669570923
S4_set_2,1925-01-19,source_held_in,29,1,axis_2,-0.3434368669986725
S4_set_2,1925-01-19,source_held_in,29,2,axis_3,-0.37449002265930176
S4_set_2,1925-01-19,source_held_in,29,3,axis_4,-0.3164275288581848
S4_set_2,1925-01-19,source_held_in,30,0,axis_1,-1.6970487833023071
S4_set_2,1925-01-19,source_held_in,30,1,axis_2,-0.45206886529922485
S4_set_2,1925-01-19,source_held_in,30,2,axis_3,-0.09041371941566467
S4_set_2,1925-01-19,source_held_in,30,3,axis_4,-0.5516873002052307
S4_set_2,1925-01-19,source_held_in,31,0,axis_1,-0.13785366714000702
S4_set_2,1925-01-19,source_held_in,31,1,axis_2,-0.6236512660980225
S4_set_2,1925-01-19,source_held_in,31,2,axis_3,-0.4819200932979584
S4_set_2,1925-01-19,source_held_in,31,3,axis_4,0.05514146015048027
S4_set_2,1925-01-19,source_held_in,32,0,axis_1,-2.10854172706604
S4_set_2,1925-01-19,source_held_in,32,1,axis_2,1.8262686729431152
S4_set_2,1925-01-19,source_held_in,32,2,axis_3,0.7937313318252563
S4_set_2,1925-01-19,source_held_in,32,3,axis_4,-1.3647782802581787
S4_set_2,1925-01-19,source_held_in,33,0,axis_1,-6.604313373565674
S4_set_2,1925-01-19,source_held_in,33,1,axis_2,-2.481477737426758
S4_set_2,1925-01-19,source_held_in,33,2,axis_3,-0.1995900720357895
S4_set_2,1925-01-19,source_held_in,33,3,axis_4,-0.038213204592466354
S4_set_2,1925-01-19,source_held_in,34,0,axis_1,0.09491153806447983
S4_set_2,1925-01-19,source_held_in,34,1,axis_2,2.0297951698303223
S4_set_2,1925-01-19,source_held_in,34,2,axis_3,1.8275259733200073
S4_set_2,1925-01-19,source_held_in,34,3,axis_4,-0.5142765641212463
S4_set_2,1925-01-19,source_held_in,35,0,axis_1,-0.015139607712626457
S4_set_2,1925-01-19,source_held_in,35,1,axis_2,1.1160086393356323
S4_set_2,1925-01-19,source_held_in,35,2,axis_3,0.9613129496574402
S4_set_2,1925-01-19,source_held_in,35,3,axis_4,-0.7104248404502869
S4_set_2,1925-01-19,source_held_in,36,0,axis_1,-0.05670228227972984
S4_set_2,1925-01-19,source_held_in,36,1,axis_2,0.1303340196609497
S4_set_2,1925-01-19,source_held_in,36,2,axis_3,-1.2580502033233643
S4_set_2,1925-01-19,source_held_in,36,3,axis_4,-1.2158093452453613
S4_set_2,1925-01-19,source_held_in,37,0,axis_1,-1.5974462032318115
S4_set_2,1925-01-19,source_held_in,37,1,axis_2,0.6487478017807007
S4_set_2,1925-01-19,source_held_in,37,2,axis_3,0.43865883350372314
S4_set_2,1925-01-19,source_held_in,37,3,axis_4,-0.7681252956390381
S4_set_2,1925-01-19,source_held_in,38,0,axis_1,0.9517233967781067
S4_set_2,1925-01-19,source_held_in,38,1,axis_2,-2.8922083377838135
S4_set_2,1925-01-19,source_held_in,38,2,axis_3,1.10825777053833
S4_set_2,1925-01-19,source_held_in,38,3,axis_4,-0.42762869596481323
S4_set_2,1925-01-19,source_held_in,39,0,axis_1,0.4113408923149109
S4_set_2,1925-01-19,source_held_in,39,1,axis_2,-0.6287879943847656
S4_set_2,1925-01-19,source_held_in,39,2,axis_3,-0.4654233157634735
S4_set_2,1925-01-19,source_held_in,39,3,axis_4,-0.4207645356655121
S4_set_2,1925-01-19,source_held_in,40,0,axis_1,1.6699988842010498
S4_set_2,1925-01-19,source_held_in,40,1,axis_2,2.992992877960205
S4_set_2,1925-01-19,source_held_in,40,2,axis_3,0.898074209690094
S4_set_2,1925-01-19,source_held_in,40,3,axis_4,0.7340643405914307
S4_set_2,1925-01-19,source_held_in,41,0,axis_1,-0.7218284606933594
S4_set_2,1925-01-19,source_held_in,41,1,axis_2,0.13012537360191345
S4_set_2,1925-01-19,source_held_in,41,2,axis_3,0.002309786854311824
S4_set_2,1925-01-19,source_held_in,41,3,axis_4,0.027470596134662628
S4_set_2,1925-01-19,source_held_in,42,0,axis_1,0.21615321934223175
S4_set_2,1925-01-19,source_held_in,42,1,axis_2,-2.1474483013153076
S4_set_2,1925-01-19,source_held_in,42,2,axis_3,1.0759844779968262
S4_set_2,1925-01-19,source_held_in,42,3,axis_4,0.17219741642475128
S4_set_2,1925-01-19,source_held_in,43,0,axis_1,0.9182813167572021
S4_set_2,1925-01-19,source_held_in,43,1,axis_2,-0.3451591432094574
S4_set_2,1925-01-19,source_held_in,43,2,axis_3,0.46803322434425354
S4_set_2,1925-01-19,source_held_in,43,3,axis_4,-1.5004427433013916
S4_set_2,1925-01-19,source_held_in,44,0,axis_1,0.1338302195072174
S4_set_2,1925-01-19,source_held_in,44,1,axis_2,0.568594217300415
S4_set_2,1925-01-19,source_held_in,44,2,axis_3,1.0999561548233032
S4_set_2,1925-01-19,source_held_in,44,3,axis_4,0.7846022248268127
S4_set_2,1925-01-19,source_held_in,45,0,axis_1,0.10707874596118927
S4_set_2,1925-01-19,source_held_in,45,1,axis_2,0.6983581185340881
S4_set_2,1925-01-19,source_held_in,45,2,axis_3,-0.147237166762352
S4_set_2,1925-01-19,source_held_in,45,3,axis_4,-0.006600124761462212
S4_set_2,1925-01-19,source_held_in,46,0,axis_1,-1.1882244348526
S4_set_2,1925-01-19,source_held_in,46,1,axis_2,0.9212510585784912
S4_set_2,1925-01-19,source_held_in,46,2,axis_3,1.900420069694519
S4_set_2,1925-01-19,source_held_in,46,3,axis_4,-0.7861438393592834
S4_set_2,1925-01-19,source_held_in,47,0,axis_1,0.11295294016599655
S4_set_2,1925-01-19,source_held_in,47,1,axis_2,3.3367397785186768
S4_set_2,1925-01-19,source_held_in,47,2,axis_3,1.676755666732788
S4_set_2,1925-01-19,source_held_in,47,3,axis_4,0.35264554619789124
S4_set_2,1925-01-19,source_held_in,48,0,axis_1,-0.06766683608293533
S4_set_2,1925-01-19,source_held_in,48,1,axis_2,0.8598537445068359
S4_set_2,1925-01-19,source_held_in,48,2,axis_3,0.3723621070384979
S4_set_2,1925-01-19,source_held_in,48,3,axis_4,0.7083190083503723
S4_set_2,1925-01-19,source_held_in,49,0,axis_1,-0.4510699212551117
S4_set_2,1925-01-19,source_held_in,49,1,axis_2,0.2663259208202362
S4_set_2,1925-01-19,source_held_in,49,2,axis_3,2.097689151763916
S4_set_2,1925-01-19,source_held_in,49,3,axis_4,0.25136929750442505
S4_set_2,1925-01-19,source_held_in,50,0,axis_1,-2.0567128658294678
S4_set_2,1925-01-19,source_held_in,50,1,axis_2,0.6782364249229431
S4_set_2,1925-01-19,source_held_in,50,2,axis_3,-1.5161826610565186
S4_set_2,1925-01-19,source_held_in,50,3,axis_4,-1.238686442375183
S4_set_2,1925-01-19,source_held_in,51,0,axis_1,0.6773871779441833
S4_set_2,1925-01-19,source_held_in,51,1,axis_2,-0.9143418669700623
S4_set_2,1925-01-19,source_held_in,51,2,axis_3,0.08998507261276245
S4_set_2,1925-01-19,source_held_in,51,3,axis_4,-1.278825044631958
S4_set_2,1925-01-19,source_held_in,52,0,axis_1,0.7887146472930908
S4_set_2,1925-01-19,source_held_in,52,1,axis_2,-1.0654996633529663
S4_set_2,1925-01-19,source_held_in,52,2,axis_3,1.670536994934082
S4_set_2,1925-01-19,source_held_in,52,3,axis_4,0.523992121219635
S4_set_2,1925-01-19,source_held_in,53,0,axis_1,-0.08573011308908463
S4_set_2,1925-01-19,source_held_in,53,1,axis_2,0.7809838056564331
S4_set_2,1925-01-19,source_held_in,53,2,axis_3,0.09654396027326584
S4_set_2,1925-01-19,source_held_in,53,3,axis_4,-0.9248111248016357
S4_set_2,1925-01-19,source_held_in,54,0,axis_1,0.026106392964720726
S4_set_2,1925-01-19,source_held_in,54,1,axis_2,1.0977295637130737
S4_set_2,1925-01-19,source_held_in,54,2,axis_3,0.6851522922515869
S4_set_2,1925-01-19,source_held_in,54,3,axis_4,1.2756037712097168
S4_set_2,1925-01-19,source_held_in,55,0,axis_1,0.24321149289608002
S4_set_2,1925-01-19,source_held_in,55,1,axis_2,-0.001894615008495748
S4_set_2,1925-01-19,source_held_in,55,2,axis_3,-0.25555309653282166
S4_set_2,1925-01-19,source_held_in,55,3,axis_4,0.19286949932575226
S4_set_2,1925-01-19,source_held_in,56,0,axis_1,-4.352490425109863
S4_set_2,1925-01-19,source_held_in,56,1,axis_2,-0.14955316483974457
S4_set_2,1925-01-19,source_held_in,56,2,axis_3,-1.799595594406128
S4_set_2,1925-01-19,source_held_in,56,3,axis_4,-1.2013849020004272
S4_set_2,1925-01-19,source_held_in,57,0,axis_1,-0.18699167668819427
S4_set_2,1925-01-19,source_held_in,57,1,axis_2,1.382422685623169
S4_set_2,1925-01-19,source_held_in,57,2,axis_3,-2.6882026195526123
S4_set_2,1925-01-19,source_held_in,57,3,axis_4,-1.630487322807312
S4_set_2,1925-01-19,source_held_in,58,0,axis_1,0.20588916540145874
S4_set_2,1925-01-19,source_held_in,58,1,axis_2,-0.33098283410072327
S4_set_2,1925-01-19,source_held_in,58,2,axis_3,-0.1456252932548523
S4_set_2,1925-01-19,source_held_in,58,3,axis_4,-0.014080533757805824
S4_set_2,1925-01-19,source_held_in,59,0,axis_1,-0.5330073833465576
S4_set_2,1925-01-19,source_held_in,59,1,axis_2,0.5294628143310547
S4_set_2,1925-01-19,source_held_in,59,2,axis_3,-0.03478482738137245
S4_set_2,1925-01-19,source_held_in,59,3,axis_4,-0.47347360849380493
S4_set_2,1925-01-19,source_held_in,60,0,axis_1,-0.365774005651474
S4_set_2,1925-01-19,source_held_in,60,1,axis_2,0.047990474849939346
S4_set_2,1925-01-19,source_held_in,60,2,axis_3,0.5732407569885254
S4_set_2,1925-01-19,source_held_in,60,3,axis_4,0.4074104428291321
S4_set_2,1925-01-19,source_held_in,61,0,axis_1,-2.411191463470459
S4_set_2,1925-01-19,source_held_in,61,1,axis_2,2.338322639465332
S4_set_2,1925-01-19,source_held_in,61,2,axis_3,-3.3969883918762207
S4_set_2,1925-01-19,source_held_in,61,3,axis_4,-1.1085033416748047
S4_set_2,1925-01-19,source_held_in,62,0,axis_1,0.2495853155851364
S4_set_2,1925-01-19,source_held_in,62,1,axis_2,-0.2872406542301178
S4_set_2,1925-01-19,source_held_in,62,2,axis_3,-0.017249738797545433
S4_set_2,1925-01-19,source_held_in,62,3,axis_4,0.06829582154750824
S4_set_2,1925-01-19,source_held_in,63,0,axis_1,0.28594908118247986
S4_set_2,1925-01-19,source_held_in,63,1,axis_2,0.6364099979400635
S4_set_2,1925-01-19,source_held_in,63,2,axis_3,-0.08046995103359222
S4_set_2,1925-01-19,source_held_in,63,3,axis_4,-0.7814846634864807
S4_set_2,1925-01-19,source_held_in,64,0,axis_1,0.180374875664711
S4_set_2,1925-01-19,source_held_in,64,1,axis_2,-0.19531600177288055
S4_set_2,1925-01-19,source_held_in,64,2,axis_3,-0.09935114532709122
S4_set_2,1925-01-19,source_held_in,64,3,axis_4,0.07496852427721024
S4_set_2,1925-01-19,source_held_in,65,0,axis_1,0.4038729667663574
S4_set_2,1925-01-19,source_held_in,65,1,axis_2,0.11203747242689133
S4_set_2,1925-01-19,source_held_in,65,2,axis_3,-0.044940974563360214
S4_set_2,1925-01-19,source_held_in,65,3,axis_4,-0.6037529706954956
S4_set_2,1925-01-19,source_held_in,66,0,axis_1,0.08945084363222122
S4_set_2,1925-01-19,source_held_in,66,1,axis_2,-0.040468521416187286
S4_set_2,1925-01-19,source_held_in,66,2,axis_3,-0.08576150238513947
S4_set_2,1925-01-19,source_held_in,66,3,axis_4,-0.0016093070153146982
S4_set_2,1925-01-19,source_held_in,67,0,axis_1,-0.21325524151325226
S4_set_2,1925-01-19,source_held_in,67,1,axis_2,-0.17989368736743927
S4_set_2,1925-01-19,source_held_in,67,2,axis_3,0.2349742352962494
S4_set_2,1925-01-19,source_held_in,67,3,axis_4,-0.1566275954246521
S4_set_2,1925-01-19,source_held_in,68,0,axis_1,-0.34262481331825256
S4_set_2,1925-01-19,source_held_in,68,1,axis_2,0.24384662508964539
S4_set_2,1925-01-19,source_held_in,68,2,axis_3,0.09218412637710571
S4_set_2,1925-01-19,source_held_in,68,3,axis_4,-0.30179890990257263
S4_set_2,1925-01-19,source_held_in,69,0,axis_1,0.119950070977211
S4_set_2,1925-01-19,source_held_in,69,1,axis_2,-0.28563183546066284
S4_set_2,1925-01-19,source_held_in,69,2,axis_3,0.8361408114433289
S4_set_2,1925-01-19,source_held_in,69,3,axis_4,1.7267026901245117
S4_set_2,1925-01-19,source_held_in,70,0,axis_1,0.14207522571086884
S4_set_2,1925-01-19,source_held_in,70,1,axis_2,-1.1375963687896729
S4_set_2,1925-01-19,source_held_in,70,2,axis_3,0.31703171133995056
S4_set_2,1925-01-19,source_held_in,70,3,axis_4,-0.16663479804992676
S4_set_2,1925-01-19,source_held_in,71,0,axis_1,0.10658545047044754
S4_set_2,1925-01-19,source_held_in,71,1,axis_2,-0.24889399111270905
S4_set_2,1925-01-19,source_held_in,71,2,axis_3,-0.35440337657928467
S4_set_2,1925-01-19,source_held_in,71,3,axis_4,0.2734615206718445
S4_set_2,1925-01-19,source_held_in,72,0,axis_1,0.16184605658054352
S4_set_2,1925-01-19,source_held_in,72,1,axis_2,0.04601616412401199
S4_set_2,1925-01-19,source_held_in,72,2,axis_3,-0.12414021044969559
S4_set_2,1925-01-19,source_held_in,72,3,axis_4,-0.20745208859443665
S4_set_2,1925-01-19,source_held_in,73,0,axis_1,0.04269229993224144
S4_set_2,1925-01-19,source_held_in,73,1,axis_2,-0.01775328256189823
S4_set_2,1925-01-19,source_held_in,73,2,axis_3,0.06856264173984528
S4_set_2,1925-01-19,source_held_in,73,3,axis_4,-0.06321948766708374
S4_set_2,1925-01-19,source_held_in,74,0,axis_1,0.1597224920988083
S4_set_2,1925-01-19,source_held_in,74,1,axis_2,0.02854965813457966
S4_set_2,1925-01-19,source_held_in,74,2,axis_3,-0.12894420325756073
S4_set_2,1925-01-19,source_held_in,74,3,axis_4,-0.18088288605213165
S4_set_2,1925-01-19,source_held_in,75,0,axis_1,0.0186442993581295
S4_set_2,1925-01-19,source_held_in,75,1,axis_2,-0.05446035787463188
S4_set_2,1925-01-19,source_held_in,75,2,axis_3,0.0039329868741333485
