session,date,split,local_row,channel_index
sub-C_ses-CO-20150716,20150716,train,60,69
sub-C_ses-CO-20151103,20151103,dev,0,0
sub-C_ses-CO-20151103,20151103,dev,1,0
sub-C_ses-CO-20151103,20151103,dev,2,1
sub-C_ses-CO-20151103,20151103,dev,3,2
sub-C_ses-CO-20151103,20151103,dev,4,7
sub-C_ses-CO-20151103,20151103,dev,5,8
sub-C_ses-CO-20151103,20151103,dev,6,8
sub-C_ses-CO-20151103,20151103,dev,7,8
sub-C_ses-CO-20151103,20151103,dev,8,20
sub-C_ses-CO-20151103,20151103,dev,9,20
sub-C_ses-CO-20151103,20151103,dev,10,23
sub-C_ses-CO-20151103,20151103,dev,11,23
sub-C_ses-CO-20151103,20151103,dev,12,23
sub-C_ses-CO-20151103,20151103,dev,13,25
sub-C_ses-CO-20151103,20151103,dev,14,27
sub-C_ses-CO-20151103,20151103,dev,15,39
sub-C_ses-CO-20151103,20151103,dev,16,45
sub-C_ses-CO-20151103,20151103,dev,17,45
sub-C_ses-CO-20151103,20151103,dev,18,49
sub-C_ses-CO-20151103,20151103,dev,19,49
sub-C_ses-CO-20151103,20151103,dev,20,52
sub-C_ses-CO-20151103,20151103,dev,21,55
sub-C_ses-CO-20151103,20151103,dev,22,57
sub-C_ses-CO-20151103,20151103,dev,23,61
sub-C_ses-CO-20151103,20151103,dev,24,61
sub-C_ses-CO-20151103,20151103,dev,25,62
sub-C_ses-CO-20151103,20151103,dev,26,64
sub-C_ses-CO-20151103,20151103,dev,27,65
sub-C_ses-CO-20151103,20151103,dev,28,82
sub-C_ses-CO-20151103,20151103,dev,29,82
sub-C_ses-CO-20151103,20151103,dev,30,82
sub-C_ses-CO-20151103,20151103,dev,31,82
sub-C_ses-CO-20151103,20151103,dev,32,84
sub-C_ses-CO-20151103,20151103,dev,33,87
sub-C_ses-CO-20151103,20151103,dev,34,87
sub-C_ses-CO-20151103,20151103,dev,35,89
sub-C_ses-CO-20151103,20151103,dev,36,90
sub-C_ses-CO-20151103,20151103,dev,37,91
sub-C_ses-CO-20151104,20151104,dev,0,0
sub-C_ses-CO-20151104,20151104,dev,1,0
sub-C_ses-CO-20151104,20151104,dev,2,3
sub-C_ses-CO-20151104,20151104,dev,3,4
sub-C_ses-CO-20151104,20151104,dev,4,6
sub-C_ses-CO-20151104,20151104,dev,5,7
sub-C_ses-CO-20151104,20151104,dev,6,8
sub-C_ses-CO-20151104,20151104,dev,7,8
sub-C_ses-CO-20151104,20151104,dev,8,8
sub-C_ses-CO-20151104,20151104,dev,9,9
sub-C_ses-CO-20151104,20151104,dev,10,16
sub-C_ses-CO-20151104,20151104,dev,11,18
sub-C_ses-CO-20151104,20151104,dev,12,20
sub-C_ses-CO-20151104,20151104,dev,13,20
sub-C_ses-CO-20151104,20151104,dev,14,23
sub-C_ses-CO-20151104,20151104,dev,15,23
sub-C_ses-CO-20151104,20151104,dev,16,23
sub-C_ses-CO-20151104,20151104,dev,17,25
sub-C_ses-CO-20151104,20151104,dev,18,27
sub-C_ses-CO-20151104,20151104,dev,19,31
sub-C_ses-CO-20151104,20151104,dev,20,31
sub-C_ses-CO-20151104,20151104,dev,21,33
sub-C_ses-CO-20151104,20151104,dev,22,37
sub-C_ses-CO-20151104,20151104,dev,23,39
sub-C_ses-CO-20151104,20151104,dev,24,43
sub-C_ses-CO-20151104,20151104,dev,25,45
sub-C_ses-CO-20151104,20151104,dev,26,45
sub-C_ses-CO-20151104,20151104,dev,27,47
sub-C_ses-CO-20151104,20151104,dev,28,49
sub-C_ses-CO-20151104,20151104,dev,29,49
sub-C_ses-CO-20151104,20151104,dev,30,50
sub-C_ses-CO-20151104,20151104,dev,31,51
sub-C_ses-CO-20151104,20151104,dev,32,57
sub-C_ses-CO-20151104,20151104,dev,33,61
sub-C_ses-CO-20151104,20151104,dev,34,61
sub-C_ses-CO-20151104,20151104,dev,35,62
sub-C_ses-CO-20151104,20151104,dev,36,63
sub-C_ses-CO-20151104,20151104,dev,37,63
sub-C_ses-CO-20151104,20151104,dev,38,64
sub-C_ses-CO-20151104,20151104,dev,39,65
sub-C_ses-CO-20151104,20151104,dev,40,69
sub-C_ses-CO-20151104,20151104,dev,41,73
sub-C_ses-CO-20151104,20151104,dev,42,79
sub-C_ses-CO-20151104,20151104,dev,43,81
sub-C_ses-CO-20151104,20151104,dev,44,82
sub-C_ses-CO-20151104,20151104,dev,45,82
sub-C_ses-CO-20151104,20151104,dev,46,82
sub-C_ses-CO-20151104,20151104,dev,47,82
sub-C_ses-CO-20151104,20151104,dev,48,84
sub-C_ses-CO-20151104,20151104,dev,49,84
sub-C_ses-CO-20151104,20151104,dev,50,87
sub-C_ses-CO-20151104,20151104,dev,51,87
sub-C_ses-CO-20151104,20151104,dev,52,87
sub-C_ses-CO-20151104,20151104,dev,53,88
sub-C_ses-CO-20151104,20151104,dev,54,89
sub-C_ses-CO-20151104,20151104,dev,55,89
sub-C_ses-CO-20151104,20151104,dev,56,90
sub-C_ses-CO-20151104,20151104,dev,57,91
sub-C_ses-CO-20151104,20151104,dev,58,91
sub-C_ses-CO-20151106,20151106,dev,0,0
sub-C_ses-CO-20151106,20151106,dev,1,0
sub-C_ses-CO-20151106,20151106,dev,2,3
sub-C_ses-CO-20151106,20151106,dev,3,4
sub-C_ses-CO-20151106,20151106,dev,4,6
sub-C_ses-CO-20151106,20151106,dev,5,7
sub-C_ses-CO-20151106,20151106,dev,6,7
sub-C_ses-CO-20151106,20151106,dev,7,8
sub-C_ses-CO-20151106,20151106,dev,8,8
sub-C_ses-CO-20151106,20151106,dev,9,8
sub-C_ses-CO-20151106,20151106,dev,10,15
sub-C_ses-CO-20151106,20151106,dev,11,16
sub-C_ses-CO-20151106,20151106,dev,12,18
sub-C_ses-CO-20151106,20151106,dev,13,20
sub-C_ses-CO-20151106,20151106,dev,14,20
sub-C_ses-CO-20151106,20151106,dev,15,20
sub-C_ses-CO-20151106,20151106,dev,16,23
sub-C_ses-CO-20151106,20151106,dev,17,23
sub-C_ses-CO-20151106,20151106,dev,18,23
sub-C_ses-CO-20151106,20151106,dev,19,25
sub-C_ses-CO-20151106,20151106,dev,20,27
sub-C_ses-CO-20151106,20151106,dev,21,30
sub-C_ses-CO-20151106,20151106,dev,22,31
sub-C_ses-CO-20151106,20151106,dev,23,31
sub-C_ses-CO-20151106,20151106,dev,24,31
sub-C_ses-CO-20151106,20151106,dev,25,37
sub-C_ses-CO-20151106,20151106,dev,26,39
sub-C_ses-CO-20151106,20151106,dev,27,43
sub-C_ses-CO-20151106,20151106,dev,28,45
sub-C_ses-CO-20151106,20151106,dev,29,45
sub-C_ses-CO-20151106,20151106,dev,30,49
sub-C_ses-CO-20151106,20151106,dev,31,49
sub-C_ses-CO-20151106,20151106,dev,32,50
sub-C_ses-CO-20151106,20151106,dev,33,51
sub-C_ses-CO-20151106,20151106,dev,34,52
sub-C_ses-CO-20151106,20151106,dev,35,55
sub-C_ses-CO-20151106,20151106,dev,36,60
sub-C_ses-CO-20151106,20151106,dev,37,61
sub-C_ses-CO-20151106,20151106,dev,38,61
sub-C_ses-CO-20151106,20151106,dev,39,62
sub-C_ses-CO-20151106,20151106,dev,40,63
sub-C_ses-CO-20151106,20151106,dev,41,64
sub-C_ses-CO-20151106,20151106,dev,42,65
sub-C_ses-CO-20151106,20151106,dev,43,69
sub-C_ses-CO-20151106,20151106,dev,44,80
sub-C_ses-CO-20151106,20151106,dev,45,80
sub-C_ses-CO-20151106,20151106,dev,46,80
sub-C_ses-CO-20151106,20151106,dev,47,82
sub-C_ses-CO-20151106,20151106,dev,48,82
sub-C_ses-CO-20151106,20151106,dev,49,82
sub-C_ses-CO-20151106,20151106,dev,50,84
sub-C_ses-CO-20151106,20151106,dev,51,86
sub-C_ses-CO-20151106,20151106,dev,52,87
sub-C_ses-CO-20151106,20151106,dev,53,87
sub-C_ses-CO-20151106,20151106,dev,54,87
sub-C_ses-CO-20151106,20151106,dev,55,88
sub-C_ses-CO-20151106,20151106,dev,56,89
sub-C_ses-CO-20151106,20151106,dev,57,89
sub-C_ses-CO-20151106,20151106,dev,58,91
sub-C_ses-CO-20151106,20151106,dev,59,91
sub-C_ses-CO-20151109,20151109,dev,0,0
sub-C_ses-CO-20151109,20151109,dev,1,0
sub-C_ses-CO-20151109,20151109,dev,2,3
sub-C_ses-CO-20151109,20151109,dev,3,4
sub-C_ses-CO-20151109,20151109,dev,4,4
sub-C_ses-CO-20151109,20151109,dev,5,6
sub-C_ses-CO-20151109,20151109,dev,6,7
sub-C_ses-CO-20151109,20151109,dev,7,7
sub-C_ses-CO-20151109,20151109,dev,8,8
sub-C_ses-CO-20151109,20151109,dev,9,8
sub-C_ses-CO-20151109,20151109,dev,10,8
sub-C_ses-CO-20151109,20151109,dev,11,8
sub-C_ses-CO-20151109,20151109,dev,12,9
sub-C_ses-CO-20151109,20151109,dev,13,14
sub-C_ses-CO-20151109,20151109,dev,14,16
sub-C_ses-CO-20151109,20151109,dev,15,18
sub-C_ses-CO-20151109,20151109,dev,16,20
sub-C_ses-CO-20151109,20151109,dev,17,20
sub-C_ses-CO-20151109,20151109,dev,18,20
sub-C_ses-CO-20151109,20151109,dev,19,23
sub-C_ses-CO-20151109,20151109,dev,20,23
sub-C_ses-CO-20151109,20151109,dev,21,23
sub-C_ses-CO-20151109,20151109,dev,22,24
sub-C_ses-CO-20151109,20151109,dev,23,24
sub-C_ses-CO-20151109,20151109,dev,24,25
sub-C_ses-CO-20151109,20151109,dev,25,31
sub-C_ses-CO-20151109,20151109,dev,26,31
sub-C_ses-CO-20151109,20151109,dev,27,31
sub-C_ses-CO-20151109,20151109,dev,28,33
sub-C_ses-CO-20151109,20151109,dev,29,35
sub-C_ses-CO-20151109,20151109,dev,30,37
sub-C_ses-CO-20151109,20151109,dev,31,39
sub-C_ses-CO-20151109,20151109,dev,32,42
sub-C_ses-CO-20151109,20151109,dev,33,43
sub-C_ses-CO-20151109,20151109,dev,34,45
sub-C_ses-CO-20151109,20151109,dev,35,45
sub-C_ses-CO-20151109,20151109,dev,36,47
sub-C_ses-CO-20151109,20151109,dev,37,49
sub-C_ses-CO-20151109,20151109,dev,38,49
sub-C_ses-CO-20151109,20151109,dev,39,51
sub-C_ses-CO-20151109,20151109,dev,40,52
sub-C_ses-CO-20151109,20151109,dev,41,53
sub-C_ses-CO-20151109,20151109,dev,42,55
sub-C_ses-CO-20151109,20151109,dev,43,61
sub-C_ses-CO-20151109,20151109,dev,44,61
sub-C_ses-CO-20151109,20151109,dev,45,62
sub-C_ses-CO-20151109,20151109,dev,46,64
sub-C_ses-CO-20151109,20151109,dev,47,65
sub-C_ses-CO-20151109,20151109,dev,48,69
sub-C_ses-CO-20151109,20151109,dev,49,80
sub-C_ses-CO-20151109,20151109,dev,50,80
sub-C_ses-CO-20151109,20151109,dev,51,80
sub-C_ses-CO-20151109,20151109,dev,52,82
sub-C_ses-CO-20151109,20151109,dev,53,82
sub-C_ses-CO-20151109,20151109,dev,54,82
sub-C_ses-CO-20151109,20151109,dev,55,84
sub-C_ses-CO-20151109,20151109,dev,56,84
sub-C_ses-CO-20151109,20151109,dev,57,86
sub-C_ses-CO-20151109,20151109,dev,58,87
sub-C_ses-CO-20151109,20151109,dev,59,87
sub-C_ses-CO-20151109,20151109,dev,60,87
sub-C_ses-CO-20151109,20151109,dev,61,88
sub-C_ses-CO-20151109,20151109,dev,62,89
sub-C_ses-CO-20151109,20151109,dev,63,89
sub-C_ses-CO-20151109,20151109,dev,64,91
sub-C_ses-CO-20151110,20151110,dev,0,0
sub-C_ses-CO-20151110,20151110,dev,1,0
sub-C_ses-CO-20151110,20151110,dev,2,3
sub-C_ses-CO-20151110,20151110,dev,3,4
sub-C_ses-CO-20151110,20151110,dev,4,4
sub-C_ses-CO-20151110,20151110,dev,5,6
sub-C_ses-CO-20151110,20151110,dev,6,7
sub-C_ses-CO-20151110,20151110,dev,7,7
sub-C_ses-CO-20151110,20151110,dev,8,8
sub-C_ses-CO-20151110,20151110,dev,9,8
sub-C_ses-CO-20151110,20151110,dev,10,8
sub-C_ses-CO-20151110,20151110,dev,11,9
sub-C_ses-CO-20151110,20151110,dev,12,14
sub-C_ses-CO-20151110,20151110,dev,13,16
sub-C_ses-CO-20151110,20151110,dev,14,18
sub-C_ses-CO-20151110,20151110,dev,15,20
sub-C_ses-CO-20151110,20151110,dev,16,20
sub-C_ses-CO-20151110,20151110,dev,17,20
sub-C_ses-CO-20151110,20151110,dev,18,23
sub-C_ses-CO-20151110,20151110,dev,19,23
sub-C_ses-CO-20151110,20151110,dev,20,23
sub-C_ses-CO-20151110,20151110,dev,21,25
sub-C_ses-CO-20151110,20151110,dev,22,31
sub-C_ses-CO-20151110,20151110,dev,23,31
sub-C_ses-CO-20151110,20151110,dev,24,31
sub-C_ses-CO-20151110,20151110,dev,25,33
sub-C_ses-CO-20151110,20151110,dev,26,37
sub-C_ses-CO-20151110,20151110,dev,27,39
sub-C_ses-CO-20151110,20151110,dev,28,43
sub-C_ses-CO-20151110,20151110,dev,29,45
sub-C_ses-CO-20151110,20151110,dev,30,45
sub-C_ses-CO-20151110,20151110,dev,31,47
sub-C_ses-CO-20151110,20151110,dev,32,49
sub-C_ses-CO-20151110,20151110,dev,33,49
sub-C_ses-CO-20151110,20151110,dev,34,50
sub-C_ses-CO-20151110,20151110,dev,35,51
sub-C_ses-CO-20151110,20151110,dev,36,52
sub-C_ses-CO-20151110,20151110,dev,37,53
sub-C_ses-CO-20151110,20151110,dev,38,55
sub-C_ses-CO-20151110,20151110,dev,39,61
sub-C_ses-CO-20151110,20151110,dev,40,61
sub-C_ses-CO-20151110,20151110,dev,41,62
sub-C_ses-CO-20151110,20151110,dev,42,64
sub-C_ses-CO-20151110,20151110,dev,43,65
sub-C_ses-CO-20151110,20151110,dev,44,69
sub-C_ses-CO-20151110,20151110,dev,45,79
sub-C_ses-CO-20151110,20151110,dev,46,80
sub-C_ses-CO-20151110,20151110,dev,47,80
sub-C_ses-CO-20151110,20151110,dev,48,80
sub-C_ses-CO-20151110,20151110,dev,49,82
sub-C_ses-CO-20151110,20151110,dev,50,82
sub-C_ses-CO-20151110,20151110,dev,51,82
sub-C_ses-CO-20151110,20151110,dev,52,84
sub-C_ses-CO-20151110,20151110,dev,53,84
sub-C_ses-CO-20151110,20151110,dev,54,87
sub-C_ses-CO-20151110,20151110,dev,55,87
sub-C_ses-CO-20151110,20151110,dev,56,87
sub-C_ses-CO-20151110,20151110,dev,57,88
sub-C_ses-CO-20151110,20151110,dev,58,89
sub-C_ses-CO-20151110,20151110,dev,59,89
sub-C_ses-CO-20151110,20151110,dev,60,91
sub-C_ses-CO-20151112,20151112,dev,0,0
sub-C_ses-CO-20151112,20151112,dev,1,0
sub-C_ses-CO-20151112,20151112,dev,2,1
sub-C_ses-CO-20151112,20151112,dev,3,2
sub-C_ses-CO-20151112,20151112,dev,4,4
sub-C_ses-CO-20151112,20151112,dev,5,7
sub-C_ses-CO-20151112,20151112,dev,6,8
sub-C_ses-CO-20151112,20151112,dev,7,8
sub-C_ses-CO-20151112,20151112,dev,8,8
sub-C_ses-CO-20151112,20151112,dev,9,9
sub-C_ses-CO-20151112,20151112,dev,10,14
sub-C_ses-CO-20151112,20151112,dev,11,16
sub-C_ses-CO-20151112,20151112,dev,12,18
sub-C_ses-CO-20151112,20151112,dev,13,20
sub-C_ses-CO-20151112,20151112,dev,14,20
sub-C_ses-CO-20151112,20151112,dev,15,23
sub-C_ses-CO-20151112,20151112,dev,16,31
sub-C_ses-CO-20151112,20151112,dev,17,37
sub-C_ses-CO-20151112,20151112,dev,18,39
sub-C_ses-CO-20151112,20151112,dev,19,43
sub-C_ses-CO-20151112,20151112,dev,20,45
sub-C_ses-CO-20151112,20151112,dev,21,47
sub-C_ses-CO-20151112,20151112,dev,22,49
sub-C_ses-CO-20151112,20151112,dev,23,51
sub-C_ses-CO-20151112,20151112,dev,24,55
sub-C_ses-CO-20151112,20151112,dev,25,61
sub-C_ses-CO-20151112,20151112,dev,26,62
sub-C_ses-CO-20151112,20151112,dev,27,63
sub-C_ses-CO-20151112,20151112,dev,28,63
sub-C_ses-CO-20151112,20151112,dev,29,64
sub-C_ses-CO-20151112,20151112,dev,30,65
sub-C_ses-CO-20151112,20151112,dev,31,79
sub-C_ses-CO-20151112,20151112,dev,32,80
sub-C_ses-CO-20151112,20151112,dev,33,80
sub-C_ses-CO-20151112,20151112,dev,34,82
sub-C_ses-CO-20151112,20151112,dev,35,82
sub-C_ses-CO-20151112,20151112,dev,36,82
sub-C_ses-CO-20151112,20151112,dev,37,84
sub-C_ses-CO-20151112,20151112,dev,38,87
sub-C_ses-CO-20151112,20151112,dev,39,87
sub-C_ses-CO-20151112,20151112,dev,40,88
sub-C_ses-CO-20151112,20151112,dev,41,91
